collection_object_id,guid,species,country,state,locality,lat,lon,elevation,life_stage,examined_for,detected,not_detected,presence
33611295,UNCG:Mamm:2132,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.03937098,-83.45176203,958.656433,adult,ectoparasite,,ectoparasite; endoparasite,1
33611125,UNCG:Mamm:3486,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.03919496,-83.45164703,942.975647,adult,,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
33611001,UNCG:Mamm:2131,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.039533,-83.45164502,953.079651,adult,ectoparasite,,ectoparasite; endoparasite,1
33610813,UNCG:Mamm:2187,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.03009498,-83.45157696,1145.89209,adult,ectoparasite,ectoparasite,endoparasite,1
33611042,UNCG:Mamm:2197,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.03005902,-83.45154896,1144.240845,adult,ectoparasite,,ectoparasite; endoparasite,1
33611185,UNCG:Mamm:2146,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.03945799,-83.45154301,950.668213,adult,ectoparasite,,ectoparasite; endoparasite,1
33611334,UNCG:Mamm:2198,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.030185,-83.45143598,1141.302979,adult,ectoparasite,ectoparasite; endoparasite,,1
33611216,UNCG:Mamm:2169,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02949199,-83.45138401,1169.247314,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33467597,UNCG:Mamm:1453,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.05996297,-83.45135501,783.084045,adult,endoparasite,endoparasite,ectoparasite,1
33611151,UNCG:Mamm:2205,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02983104,-83.45133204,1154.718506,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611034,UNCG:Mamm:2196,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.029451,-83.45133003,1147.144165,adult,ectoparasite,,ectoparasite; endoparasite,1
33611058,UNCG:Mamm:2194,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02966197,-83.45132198,1136.446777,adult,ectoparasite,,ectoparasite; endoparasite,1
33467234,UNCG:Mamm:1447,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06002198,-83.45128099,815.018555,adult,endoparasite,endoparasite,ectoparasite,1
33611136,UNCG:Mamm:2206,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02962803,-83.45124403,1154.587646,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611314,UNCG:Mamm:3480,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02935704,-83.451239,1771.568359,adult,,,ectoparasite; endoparasite,1
33611011,UNCG:Mamm:3492,Peromyscus leucopus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02974696,-83.45123003,1142.802734,adult,,,ectoparasite; endoparasite,1
33467659,UNCG:Mamm:1443,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06000597,-83.45122299,825.411133,adult,endoparasite,endoparasite,ectoparasite,1
33677031,UNCG:Mamm:2148,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02949299,-83.45122098,1165.936279,adult,ectoparasite; endoparasite,ectoparasite: flea; endoparasite,,1
33611316,UNCG:Mamm:3485,Napaeozapus insignis,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02993103,-83.45121704,1134.337646,adult,,,ectoparasite; endoparasite,1
33611022,UNCG:Mamm:3495,Peromyscus leucopus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02939099,-83.45121201,1294.81897,subadult,,,ectoparasite; endoparasite,1
33611342,UNCG:Mamm:2199,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02993103,-83.45121201,1134.306396,adult,ectoparasite,ectoparasite,endoparasite,1
33610771,UNCG:Mamm:2188,Ochrotomys nuttalli,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02966398,-83.45116901,1137.439453,adult,ectoparasite,,ectoparasite; endoparasite,1
33611421,UNCG:Mamm:2186,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02951001,-83.45116097,1185.589966,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611146,UNCG:Mamm:2208,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02950297,-83.45114898,1167.914185,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611231,UNCG:Mamm:2219,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.029235,-83.451124,1180.029541,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611426,UNCG:Mamm:2216,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02946399,-83.45111604,1177.645996,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33610896,UNCG:Mamm:2182,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02958603,-83.45110397,1161.54834,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611120,UNCG:Mamm:2164,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02958603,-83.45110397,1161.54834,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611141,UNCG:Mamm:2207,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02949802,-83.45109098,1163.790405,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33704292,UNCG:Mamm:2257,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02879604,-83.45108,1163.197998,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
,,,,,,,,,,,,,
33611221,UNCG:Mamm:2203,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02946097,-83.45102803,1157.285645,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33610842,UNCG:Mamm:2212,Napaeozapus insignis,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02950498,-83.45101302,1167.564331,juvenile,ectoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33611111,UNCG:Mamm:2139,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02948503,-83.45100297,1160.571411,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611193,UNCG:Mamm:2151,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02948503,-83.45100297,1160.571411,adult,ectoparasite,,ectoparasite; endoparasite,1
33611201,UNCG:Mamm:2145,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02937104,-83.45094002,1160.239136,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33704167,UNCG:Mamm:2226,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02876,-83.45093097,1179.130737,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611403,UNCG:Mamm:2143,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02885798,-83.45091898,1156.329712,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466182,UNCG:Mamm:1432,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.05902998,-83.45088797,560.355347,adult,ectoparasite,,ectoparasite; endoparasite,1
33610959,UNCG:Mamm:2201,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02955602,-83.45087799,1172.468262,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611416,UNCG:Mamm:2165,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02887902,-83.45087003,1160.580322,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611398,UNCG:Mamm:2144,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.028804,-83.450865,1159.516846,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
,,,,,,,,,,,,,
33610808,UNCG:Mamm:2183,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.029379,-83.45086299,1195.401001,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611131,UNCG:Mamm:2195,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02894498,-83.45086198,1180.338135,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33610969,UNCG:Mamm:2209,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02897499,-83.45085897,1161.598145,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611050,UNCG:Mamm:2190,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02905403,-83.450837,1142.027588,adult,ectoparasite,ectoparasite,endoparasite,1
33611092,UNCG:Mamm:2152,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02907901,-83.45082502,1160.275024,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611206,UNCG:Mamm:2159,Napaeozapus insignis,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02907599,-83.450822,1158.586548,subadult,ectoparasite,,ectoparasite; endoparasite,1
33611097,UNCG:Mamm:2141,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02907599,-83.45081303,1155.255859,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33610964,UNCG:Mamm:2218,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02963599,-83.45075201,1172.384766,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33611211,UNCG:Mamm:2163,Napaeozapus insignis,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02963599,-83.45075201,1172.384766,adult,ectoparasite,,ectoparasite; endoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33704078,UNCG:Mamm:2270,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02963599,-83.45075201,1172.384766,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33704287,UNCG:Mamm:2242,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02963599,-83.45075201,1172.384766,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
,,,,,,,,,,,,,
33611350,UNCG:Mamm:2174,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02874298,-83.45073399,1281.347168,adult,ectoparasite,,ectoparasite; endoparasite,1
33611104,UNCG:Mamm:2140,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02910801,-83.450706,1159.568359,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33611318,UNCG:Mamm:3494,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02885203,-83.45063098,1272.206665,adult,,,ectoparasite; endoparasite,1
33611326,UNCG:Mamm:2215,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02884801,-83.45062704,1272.151245,adult,ectoparasite,,ectoparasite; endoparasite,1
33611026,UNCG:Mamm:2214,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 3.36 km SE Albert Mountain, along FR 421-2",35.02872596,-83.45062603,1270.492432,adult,ectoparasite,,ectoparasite; endoparasite,1
33466082,UNCG:Mamm:985,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06014301,-83.45061597,923.920349,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
33467602,UNCG:Mamm:1446,Myodes gapperi,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06020697,-83.450534,803.936584,adult,,,ectoparasite; endoparasite,1
33466078,UNCG:Mamm:982,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.0604,-83.45027701,820.152527,adult,ectoparasite; endoparasite,endoparasite,ectoparasite,1
,,,,,,,,,,,,,
33704457,UNCG:Mamm:2255,Peromyscus maniculatus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.72 km ESE Albert Mountain, along Ball Creek Road",35.06009096,-83.45025203,975.57605,adult,ectoparasite,ectoparasite,endoparasite,1
33466260,UNCG:Mamm:1582,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06044904,-83.45024499,941.487976,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466223,UNCG:Mamm:1535,Blarina brevicauda,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.05991201,-83.450232,851.477112,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
33466926,UNCG:Mamm:3268,Sorex cinereus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.05991201,-83.450232,851.477112,adult,,,ectoparasite; endoparasite,1
33466776,UNCG:Mamm:1662,Sorex fumeus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06007596,-83.45021297,745.078003,adult,ectoparasite; endoparasite,ectoparasite; endoparasite,,1
33466321,UNCG:Mamm:1609,Peromyscus,United States,North Carolina,"Nantahala National Forest, Coweeta Hydrological Laboratory, 2.57 km ENE Albert Mountain, along FR 751",35.06051299,-83.45019503,896.349182,juvenile,,,ectoparasite; endoparasite,1
